date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:20:39	459010/459010	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2270102-5aecc820ced80%22	https://davur.dexignzone.com/frontend/vendor/apexchart/apexchart.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/apexchart/apexchart.js	(from https://davur.dexignzone.com/frontend/front-dashboard.html)
20:20:39	4744/4744	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221288-5c73fbaa81d00%22	https://davur.dexignzone.com/frontend/js/dashboard/dashboard.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/js/dashboard/dashboard.js	(from https://davur.dexignzone.com/frontend/front-dashboard.html)
20:20:40	7972/7972	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221f24-5def374a4b13a%22	https://davur.dexignzone.com/frontend/js/custom.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/js/custom.min.js	(from https://davur.dexignzone.com/frontend/front-dashboard.html)
20:20:40	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:39%20GMT	https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.png	(from https://davur.dexignzone.com/frontend/front-authentication.html)
20:20:40	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:40%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/frontend/front-authentication.html)
20:20:40	105/105	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Jul%202021%2014:16:40%20GMT	https://davur.dexignzone.com/frontend/ajax/front-authentication.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/ajax/front-authentication.html	(from https://davur.dexignzone.com/frontend/front-authentication.html)
20:20:41	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:40%20GMT	https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.png	(from https://davur.dexignzone.com/frontend/front-booking.html)
20:20:41	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:40%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/frontend/front-booking.html)
20:20:41	13901/13901	---MCZ	200	added ('OK')	text/css	etag:W/%22364d-58dde996f0800%22	https://davur.dexignzone.com/frontend/vendor/datatables/css/jquery.dataTables.min.css	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/datatables/css/jquery.dataTables.min.css	(from https://davur.dexignzone.com/frontend/front-booking.html)
20:20:42	82567/82567	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2214287-58dde996f0800%22	https://davur.dexignzone.com/frontend/vendor/datatables/js/jquery.dataTables.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/datatables/js/jquery.dataTables.min.js	(from https://davur.dexignzone.com/frontend/front-booking.html)
20:20:42	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:41%20GMT	https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.png	(from https://davur.dexignzone.com/frontend/front-food-items.html)
20:20:42	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:42%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/frontend/front-food-items.html)
20:20:42	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:42%20GMT	https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.png	(from https://davur.dexignzone.com/frontend/front-orders_status.html)
20:20:43	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:42%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/frontend/front-orders_status.html)
20:20:43	6900/6900	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221af4-5474277ddee00%22	https://davur.dexignzone.com/frontend/vendor/imagesloaded/imagesloaded.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/imagesloaded/imagesloaded.js	(from https://davur.dexignzone.com/frontend/front-orders_status.html)
20:20:44	24106/24106	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e2a-5ba72f1200980%22	https://davur.dexignzone.com/frontend/vendor/masonry/masonry-4.2.2.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/masonry/masonry-4.2.2.js	(from https://davur.dexignzone.com/frontend/front-orders_status.html)
20:20:44	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:43%20GMT	https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.png	(from https://davur.dexignzone.com/frontend/front-people.html)
20:20:44	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:43%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/frontend/front-people.html)
20:20:44	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:44%20GMT	https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.png	(from https://davur.dexignzone.com/frontend/front-reviews.html)
20:20:45	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:44%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/frontend/front-reviews.html)
20:20:45	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:44%20GMT	https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.png	(from https://davur.dexignzone.com/frontend/front-setting.html)
20:20:45	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:45%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/frontend/front-setting.html)
20:20:46	5962/5962	---MCZ	200	added ('OK')	text/css	etag:W/%22174a-58dde996f0800%22	https://davur.dexignzone.com/frontend/vendor/jquery-asColorPicker/css/asColorPicker.min.css	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/jquery-asColorPicker/css/asColorPicker.min.css	(from https://davur.dexignzone.com/frontend/front-setting.html)
20:20:46	12402/12402	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223072-58dde996f0800%22	https://davur.dexignzone.com/frontend/vendor/jquery-asColor/jquery-asColor.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/jquery-asColor/jquery-asColor.min.js	(from https://davur.dexignzone.com/frontend/front-setting.html)
20:20:46	9665/9665	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2225c1-58dde996f0800%22	https://davur.dexignzone.com/frontend/vendor/jquery-asGradient/jquery-asGradient.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/jquery-asGradient/jquery-asGradient.min.js	(from https://davur.dexignzone.com/frontend/front-setting.html)
20:20:46	33592/33592	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%228338-58dde996f0800%22	https://davur.dexignzone.com/frontend/vendor/jquery-asColorPicker/js/jquery-asColorPicker.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/jquery-asColorPicker/js/jquery-asColorPicker.min.js	(from https://davur.dexignzone.com/frontend/front-setting.html)
20:20:47	278/278	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22116-58dde99508380%22	https://davur.dexignzone.com/frontend/js/plugins-init/jquery-asColorPicker.init.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/js/plugins-init/jquery-asColorPicker.init.js	(from https://davur.dexignzone.com/frontend/front-setting.html)
20:20:47	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:46%20GMT	https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.png	(from https://davur.dexignzone.com/frontend/front-support.html)
20:20:47	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:47%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/frontend/front-support.html)
20:20:48	85570/85570	---M--	200	added ('OK')	image/png	etag:%2214e42-5c72b91d91f00%22	https://davur.dexignzone.com/frontend/images/24x7.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/24x7.png	(from https://davur.dexignzone.com/frontend/front-support.html)
20:20:48	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:47%20GMT	https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.png	(from https://davur.dexignzone.com/frontend/front-terms_conditions.html)
20:20:48	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:48%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/frontend/front-terms_conditions.html)
20:20:48	46572/46572	---M--	200	added ('OK')	image/png	etag:%22b5ec-5c72becce0880%22	https://davur.dexignzone.com/frontend/images/terms-condition.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/terms-condition.png	(from https://davur.dexignzone.com/frontend/front-terms_conditions.html)
20:20:49	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:48%20GMT	https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.png	(from https://davur.dexignzone.com/frontend/front-transactions.html)
20:20:49	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:48%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/frontend/front-transactions.html)
20:20:49	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:49%20GMT	https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.png	(from https://davur.dexignzone.com/frontend/front-upload_item.html)
20:20:50	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:49%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/frontend/front-upload_item.html)
20:20:50	291/291	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2017:10:50%20GMT	https://davur.dexignzone.com/frontend/ajax/upload-item.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/ajax/upload-item.html	(from https://davur.dexignzone.com/frontend/front-upload_item.html)
20:20:50	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:50%20GMT	https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.png	(from https://davur.dexignzone.com/frontend/front-wallet.html)
20:20:51	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:50%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/frontend/front-wallet.html)
20:20:51	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:50%20GMT	https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.png	(from https://davur.dexignzone.com/frontend/front-login.html)
20:20:51	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:50%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/frontend/front-login.html)
20:20:52	3754/3754	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2016:16:14%20GMT	https://davur.dexignzone.com/frontend/page-register.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/page-register.html	(from https://davur.dexignzone.com/frontend/front-login.html)
20:20:52	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:52%20GMT	https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.238.delayed	(from https://davur.dexignzone.com/dashboard/post-details.html)
20:20:53	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:52%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/dashboard/post-details.html)
20:20:53	0/-1	---M--	302	error ('')			https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.23b.delayed	(from https://davur.dexignzone.com/dashboard/email-read.html)
20:20:53	1338100/1338100	---M--	200	added ('OK')	image/jpeg	etag:%22146af4-5bb97ad72f000%22	https://davur.dexignzone.com/frontend/images/login.jpg	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/login.jpg	(from https://davur.dexignzone.com/frontend/front-login.html)
20:20:53	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:52%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/dashboard/email-read.html)
20:20:53	0/-1	---M--	302	error ('')			https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.23e.delayed	(from https://davur.dexignzone.com/dashboard/ecom-product-list.html)
20:20:53	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:53%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/dashboard/ecom-product-list.html)
20:20:54	1387/1387	---MCZ	200	added ('OK')	text/css	etag:W/%2256b-5a1ea14817180%22	https://davur.dexignzone.com/dashboard/vendor/star-rating/star-rating-svg.css	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/vendor/star-rating/star-rating-svg.css	(from https://davur.dexignzone.com/dashboard/ecom-product-list.html)
20:20:54	0/-1	---M--	302	error ('')			https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.243.delayed	(from https://davur.dexignzone.com/dashboard/ecom-product-detail.html)
20:20:54	1503/1503	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225df-5a1ea18ad8f00%22	https://davur.dexignzone.com/dashboard/vendor/star-rating/jquery.star-rating-svg.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/vendor/star-rating/jquery.star-rating-svg.js	(from https://davur.dexignzone.com/dashboard/ecom-product-list.html)
20:20:54	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:54%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/dashboard/ecom-product-detail.html)
20:20:55	37168/37168	---M--	200	added ('OK')	image/jpeg	etag:%229130-5b83b6b84cd80%22	https://davur.dexignzone.com/dashboard/images/tab/1.jpg	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/images/tab/1.jpg	(from https://davur.dexignzone.com/dashboard/ecom-product-detail.html)
20:20:55	39768/39768	---M--	200	added ('OK')	image/jpeg	etag:%229b58-5b83b6b84cd80%22	https://davur.dexignzone.com/dashboard/images/tab/2.jpg	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/images/tab/2.jpg	(from https://davur.dexignzone.com/dashboard/ecom-product-detail.html)
20:20:55	36066/36066	---M--	200	added ('OK')	image/jpeg	etag:%228ce2-5b83b6b84cd80%22	https://davur.dexignzone.com/dashboard/images/tab/3.jpg	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/images/tab/3.jpg	(from https://davur.dexignzone.com/dashboard/ecom-product-detail.html)
20:20:56	0/-1	---M--	302	error ('')			https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.24a.delayed	(from https://davur.dexignzone.com/dashboard/ecom-product-order.html)
20:20:56	33862/33862	---M--	200	added ('OK')	image/jpeg	etag:%228446-5b83b6b84cd80%22	https://davur.dexignzone.com/dashboard/images/tab/4.jpg	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/images/tab/4.jpg	(from https://davur.dexignzone.com/dashboard/ecom-product-detail.html)
20:20:56	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:55%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/dashboard/ecom-product-order.html)
20:20:56	0/-1	---M--	302	error ('')			https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.24d.delayed	(from https://davur.dexignzone.com/dashboard/ecom-checkout.html)
20:20:56	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:56%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/dashboard/ecom-checkout.html)
20:20:56	0/-1	---M--	302	error ('')			https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.250.delayed	(from https://davur.dexignzone.com/dashboard/ecom-invoice.html)
20:20:57	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:56%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/dashboard/ecom-invoice.html)
20:20:57	4065/4065	---M--	200	added ('OK')	image/png	etag:%22fe1-5b706fbef3d00%22	https://davur.dexignzone.com/dashboard/images/qr.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/images/qr.png	(from https://davur.dexignzone.com/dashboard/ecom-invoice.html)
20:20:57	0/-1	---M--	302	error ('')			https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.254.delayed	(from https://davur.dexignzone.com/dashboard/ecom-customers.html)
20:20:58	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:57%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/dashboard/ecom-customers.html)
20:20:58	482/482	---M--	200	added ('OK')	image/png	etag:%221e2-5b83b4beda500%22	https://davur.dexignzone.com/dashboard/images/avatar/5.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/images/avatar/5.png	(from https://davur.dexignzone.com/dashboard/ecom-customers.html)
20:20:58	2633/2633	---M--	200	added ('OK')	image/png	etag:%22a49-5b83b4beda500%22	https://davur.dexignzone.com/dashboard/images/avatar/1.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/images/avatar/1.png	(from https://davur.dexignzone.com/dashboard/ecom-customers.html)
20:20:58	0/-1	---M--	302	error ('')			https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.259.delayed	(from https://davur.dexignzone.com/dashboard/chart-flot.html)
20:20:59	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:20:58%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/dashboard/chart-flot.html)
20:20:59	126139/126139	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221ecbb-58dde996f0800%22	https://davur.dexignzone.com/dashboard/vendor/flot/jquery.flot.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/vendor/flot/jquery.flot.js	(from https://davur.dexignzone.com/dashboard/chart-flot.html)
20:20:59	24629/24629	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226035-58dde996f0800%22	https://davur.dexignzone.com/dashboard/vendor/flot/jquery.flot.pie.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/vendor/flot/jquery.flot.pie.js	(from https://davur.dexignzone.com/dashboard/chart-flot.html)
20:21:00	3373/3373	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22d2d-58dde996f0800%22	https://davur.dexignzone.com/dashboard/vendor/flot/jquery.flot.resize.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/vendor/flot/jquery.flot.resize.js	(from https://davur.dexignzone.com/dashboard/chart-flot.html)
20:21:00	1756/1756	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226dc-58dde996f0800%22	https://davur.dexignzone.com/dashboard/vendor/flot-spline/jquery.flot.spline.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/vendor/flot-spline/jquery.flot.spline.min.js	(from https://davur.dexignzone.com/dashboard/chart-flot.html)
20:21:00	0/-1	---M--	302	error ('')			https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.261.delayed	(from https://davur.dexignzone.com/dashboard/chart-morris.html)
20:21:00	10855/10855	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222a67-5cc1edb119100%22	https://davur.dexignzone.com/dashboard/js/plugins-init/flot-init.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/js/plugins-init/flot-init.js	(from https://davur.dexignzone.com/dashboard/chart-flot.html)
20:21:01	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:21:00%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/dashboard/chart-morris.html)
20:21:01	93168/93168	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2216bf0-58dde996f0800%22	https://davur.dexignzone.com/dashboard/vendor/raphael/raphael.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/vendor/raphael/raphael.min.js	(from https://davur.dexignzone.com/dashboard/chart-morris.html)
20:21:02	35658/35658	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%228b4a-58dde996f0800%22	https://davur.dexignzone.com/dashboard/vendor/morris/morris.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/vendor/morris/morris.min.js	(from https://davur.dexignzone.com/dashboard/chart-morris.html)
20:21:02	0/-1	---M--	302	error ('')			https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.267.delayed	(from https://davur.dexignzone.com/dashboard/chart-chartist.html)
20:21:02	8112/8112	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221fb0-5cc1edb301580%22	https://davur.dexignzone.com/dashboard/js/plugins-init/morris-init.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/js/plugins-init/morris-init.js	(from https://davur.dexignzone.com/dashboard/chart-morris.html)
20:21:02	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:21:02%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/dashboard/chart-chartist.html)
20:21:03	40223/40223	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%229d1f-58dde99508380%22	https://davur.dexignzone.com/dashboard/vendor/chartist/js/chartist.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/vendor/chartist/js/chartist.min.js	(from https://davur.dexignzone.com/dashboard/chart-chartist.html)
20:21:03	3039/3039	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22bdf-58dde99508380%22	https://davur.dexignzone.com/dashboard/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	(from https://davur.dexignzone.com/dashboard/chart-chartist.html)
20:21:03	0/-1	---M--	302	error ('')			https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.26d.delayed	(from https://davur.dexignzone.com/dashboard/chart-peity.html)
20:21:03	22291/22291	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225713-5c86a02865580%22	https://davur.dexignzone.com/dashboard/js/plugins-init/chartist-init.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/js/plugins-init/chartist-init.js	(from https://davur.dexignzone.com/dashboard/chart-chartist.html)
20:21:04	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:21:03%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/dashboard/chart-peity.html)
20:21:04	0/-1	---M--	302	error ('')			https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.271.delayed	(from https://davur.dexignzone.com/dashboard/ui-accordion.html)
20:21:04	5479/5479	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221567-5cc1f0adf1d80%22	https://davur.dexignzone.com/dashboard/js/plugins-init/piety-init.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/js/plugins-init/piety-init.js	(from https://davur.dexignzone.com/dashboard/chart-peity.html)
